owner,repo,project,issue_number,title,created_at,closed_at,fix_time_days,comments,labels,html_url,closed_event_created_at,commit_id,commit_message,commit_date,total_changes,additions,deletions,changed_files,linked_to_commit,closure_type
scrapy,scrapy,scrapy/scrapy,5157,FileFeedStoragePreFeedOptionsTest fails if /tmp/foobar already exists with different ownership,2021-05-23 13:23:03+00:00,2021-08-05 19:23:12+00:00,74.25010416666667,0,bug;good first issue;CI,https://github.com/scrapy/scrapy/issues/5157,2021-08-05 19:23:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5154,Problem when running tests,2021-05-20 23:51:39+00:00,2023-10-29 17:06:14+00:00,891.7184606481482,7,bug;CI,https://github.com/scrapy/scrapy/issues/5154,2023-10-29 17:06:14+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5105,Scrapy is definitely slow when working from cache,2021-04-20 11:06:33+00:00,2021-04-26 18:09:23+00:00,6.293634259259259,20,bug,https://github.com/scrapy/scrapy/issues/5105,2021-04-26 18:09:23+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5096,Wrong charset handling in MailSender,2021-04-11 15:50:51+00:00,2023-09-07 05:47:44+00:00,878.5811689814815,6,bug,https://github.com/scrapy/scrapy/issues/5096,2023-09-07 05:47:44+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5085,HTTP2 test failures with some OpenSSL,2021-04-07 11:41:25+00:00,2021-04-14 17:02:00+00:00,7.222627314814815,2,bug;CI,https://github.com/scrapy/scrapy/issues/5085,2021-04-14 17:02:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5080,Allow building the documentation with make in systems without /bin/bash,2021-04-05 09:46:24+00:00,2021-04-21 09:30:50+00:00,15.989189814814814,2,bug;docs,https://github.com/scrapy/scrapy/issues/5080,2021-04-21 09:30:50+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5079,ImagePipeline breaks on invalid images,2021-04-05 07:08:04+00:00,2021-07-13 16:27:56+00:00,99.38879629629628,24,bug;good first issue,https://github.com/scrapy/scrapy/issues/5079,2021-07-13 16:27:56+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5043,S3 CsvItemExporter read of closed file error,2021-03-16 22:39:50+00:00,2023-06-13 14:14:29+00:00,818.6490625,22,bug,https://github.com/scrapy/scrapy/issues/5043,2023-06-13 14:14:29+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5032,Fix and re-enable tests on macOS,2021-03-09 14:24:14+00:00,2024-10-16 19:55:11+00:00,1317.229826388889,3,bug;CI,https://github.com/scrapy/scrapy/issues/5032,2024-10-16 19:55:11+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,5020,"test_pipeline_images.py fails with ""TypeError: Skipped expected string as 'msg' parameter, got 'bool' instead.""",2021-03-02 12:51:14+00:00,2021-03-19 17:39:44+00:00,17.200347222222224,10,bug;CI,https://github.com/scrapy/scrapy/issues/5020,2021-03-19 17:39:44+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4976,Fix and document asyncio reactor problems on Windows,2021-02-04 15:08:05+00:00,2021-12-31 19:38:10+00:00,330.1875578703704,13,bug;Windows,https://github.com/scrapy/scrapy/issues/4976,2021-12-31 19:38:10+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4962,FEED_URI_PARAMS: custom params throws KeyError,2021-01-22 18:24:19+00:00,2022-01-28 17:30:30+00:00,370.9626273148148,9,bug;good first issue,https://github.com/scrapy/scrapy/issues/4962,2022-01-28 17:30:30+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4920,Shell fetch does not use http_proxy,2020-12-09 14:45:19+00:00,2020-12-13 09:25:46+00:00,3.778090277777778,1,bug,https://github.com/scrapy/scrapy/issues/4920,2020-12-13 09:25:46+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4907,Typo in XML exporter serialize_field in Scrapy docs,2020-11-27 10:31:38+00:00,2020-11-29 20:28:13+00:00,2.414293981481481,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4907,2020-11-29 20:28:13+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4893,Corutines not working with signal spider_opened - spider freezes,2020-11-18 10:42:15+00:00,2020-11-18 11:11:00+00:00,0.0199652777777777,3,bug;asyncio,https://github.com/scrapy/scrapy/issues/4893,2020-11-18 11:11:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4892,Update all links in installation guide,2020-11-18 08:12:49+00:00,2020-12-03 09:56:37+00:00,15.072083333333332,3,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4892,2020-12-03 09:56:37+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4887,Not started engine if async open_spider,2020-11-14 08:08:11+00:00,2020-11-16 14:38:00+00:00,2.2707060185185184,2,bug;asyncio,https://github.com/scrapy/scrapy/issues/4887,2020-11-16 14:38:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4857,Cannot overwrite an output file with -O,2020-10-27 17:43:05+00:00,2020-11-04 21:29:37+00:00,8.157314814814814,0,bug,https://github.com/scrapy/scrapy/issues/4857,2020-11-04 21:29:37+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4841,tests/test_downloadermiddleware.py bug with Twisted 17.9.0 ,2020-10-10 18:54:44+00:00,2020-11-18 06:38:10+00:00,38.488495370370366,5,bug;CI,https://github.com/scrapy/scrapy/issues/4841,2020-11-18 06:38:10+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4833,xmliter_lxml cannot find namespaced node names,2020-10-06 16:50:02+00:00,2024-02-14 19:21:06+00:00,1226.1049074074074,1,bug,https://github.com/scrapy/scrapy/issues/4833,2024-02-14 19:21:06+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4829,CSV item exporter does not flush on close,2020-10-05 18:19:06+00:00,2021-02-24 20:49:59+00:00,142.1047800925926,9,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4829,2021-02-24 20:50:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4805,Wrong annotations in scrapy.crawler.CrawlProcess.crawl docstrings,2020-09-23 15:38:45+00:00,2020-10-01 18:46:15+00:00,8.130208333333334,5,bug;help wanted;typing,https://github.com/scrapy/scrapy/issues/4805,2020-10-01 18:46:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4802,CachingHostnameResolver does not work with reactor.resolve(),2020-09-21 04:11:07+00:00,2020-10-20 08:55:08+00:00,29.1972337962963,4,bug;upstream issue,https://github.com/scrapy/scrapy/issues/4802,2020-10-20 08:55:08+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4766,Invalid cookies ('value' missing) - Added in 2.3.0 - scrapy/downloadermiddlewares/cookies.py ,2020-08-29 16:41:38+00:00,2020-10-02 18:38:14+00:00,34.08097222222222,2,bug,https://github.com/scrapy/scrapy/issues/4766,2020-10-02 18:38:14+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4763,Scrapy parses commented out <base> element,2020-08-28 11:32:50+00:00,2023-01-29 21:23:47+00:00,884.4103819444445,4,bug;upstream issue,https://github.com/scrapy/scrapy/issues/4763,2023-01-29 21:23:47+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4762,request fingerprint should separate different sections when building a hash,2020-08-27 19:27:58+00:00,2022-06-07 16:44:55+00:00,648.8867708333333,4,bug,https://github.com/scrapy/scrapy/issues/4762,2022-06-07 16:44:55+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4760,Error when use scrapy in cmd,2020-08-26 12:59:01+00:00,2020-08-28 09:33:22+00:00,1.8571875,3,bug;Windows;needs more info,https://github.com/scrapy/scrapy/issues/4760,2020-08-28 09:33:22+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4726,Test failures on Debian Unstable,2020-08-14 09:57:38+00:00,2020-08-25 06:48:31+00:00,10.868668981481482,0,bug;CI,https://github.com/scrapy/scrapy/issues/4726,2020-08-25 06:48:31+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4717,Request cookies not updated with values from previous response,2020-08-10 11:51:38+00:00,2020-10-08 15:20:33+00:00,59.14508101851852,4,bug,https://github.com/scrapy/scrapy/issues/4717,2020-10-08 15:20:33+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4702,Tests fail because of pytest 6.0.0,2020-07-29 10:53:38+00:00,2020-07-30 06:27:26+00:00,0.8151388888888889,6,bug;CI,https://github.com/scrapy/scrapy/issues/4702,2020-07-30 06:27:26+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4671,Add docs for FEEDS.uri_params and FEED_URI_PARAMS,2020-07-09 08:50:52+00:00,2020-08-14 09:47:56+00:00,36.03962962962963,1,bug;docs,https://github.com/scrapy/scrapy/issues/4671,2020-08-14 09:47:56+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4667,List of fields incorrectly accessed for dataclass items,2020-07-08 15:44:07+00:00,2020-07-28 09:15:14+00:00,19.72994212962963,1,bug,https://github.com/scrapy/scrapy/issues/4667,2020-07-28 09:15:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4665,startproject only allows creating the project on an existing folder if the path is specified with an invalid module name,2020-07-07 11:57:51+00:00,2021-08-24 07:18:49+00:00,412.8062268518518,3,bug,https://github.com/scrapy/scrapy/issues/4665,2021-08-24 07:18:49+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4662,scrapy startproject alters executable permissions in local virtualenv,2020-07-06 17:34:57+00:00,2020-07-13 11:01:06+00:00,6.726493055555555,1,bug,https://github.com/scrapy/scrapy/issues/4662,2020-07-13 11:01:07+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4644,test_integration_downloader_aware_priority_queue raises exception,2020-06-23 12:56:02+00:00,2020-06-25 13:36:44+00:00,2.028263888888889,0,bug,https://github.com/scrapy/scrapy/issues/4644,2020-06-25 13:36:44+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4643,Allow run pyw scripts,2020-06-22 16:03:21+00:00,2020-10-01 18:53:09+00:00,101.11791666666666,4,bug;Windows,https://github.com/scrapy/scrapy/issues/4643,2020-10-01 18:53:09+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4621,Storage.store is called only for the first feed when empty,2020-06-10 07:57:56+00:00,2020-06-17 15:08:15+00:00,7.298831018518519,2,bug,https://github.com/scrapy/scrapy/issues/4621,2020-06-17 15:08:15+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4619,Duplicated feed logs when having multiple feeds,2020-06-09 16:27:31+00:00,2020-06-23 10:33:49+00:00,13.754375,1,bug,https://github.com/scrapy/scrapy/issues/4619,2020-06-23 10:33:49+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4597,KeyError in is_generator_with_return_value,2020-05-27 06:56:02+00:00,2020-05-27 16:42:05+00:00,0.4069791666666666,0,bug,https://github.com/scrapy/scrapy/issues/4597,2020-05-27 16:42:05+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4592,Remove unneeded escape sequences from documentation API signatures,2020-05-22 14:54:13+00:00,2020-06-01 21:30:34+00:00,10.275243055555556,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4592,2020-06-01 21:30:34+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4578,Downloadable documentation is missing for versions 2.0 and 2.1 on readthedocs.org,2020-05-14 23:43:56+00:00,2020-05-19 15:45:21+00:00,4.667650462962963,4,bug;docs,https://github.com/scrapy/scrapy/issues/4578,2020-05-19 15:45:21+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4570,Flake8 build error in Travis,2020-05-12 13:32:53+00:00,2020-05-13 21:02:04+00:00,1.3119328703703703,6,bug;upstream issue,https://github.com/scrapy/scrapy/issues/4570,2020-05-13 21:02:04+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4547,Review unicode references,2020-05-07 09:47:03+00:00,2020-08-04 18:34:12+00:00,89.36607638888889,7,bug;docs,https://github.com/scrapy/scrapy/issues/4547,2020-08-04 18:34:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4514,Outdated item pipeline example about Deferred,2020-04-27 14:53:50+00:00,2020-05-22 18:12:58+00:00,25.138287037037035,4,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4514,2020-05-22 18:12:59+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4511,Remove the asyncio warning from the page about coroutines,2020-04-23 16:29:00+00:00,2020-04-27 17:45:19+00:00,4.052997685185185,0,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4511,2020-04-27 17:45:19+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4510,configure_logging documentation example incomplete,2020-04-21 18:18:48+00:00,2020-05-20 17:23:43+00:00,28.961747685185184,1,bug;docs,https://github.com/scrapy/scrapy/issues/4510,2020-05-20 17:23:43+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4496,Fix the hoverxref configuration,2020-04-15 18:00:50+00:00,2020-04-16 13:19:46+00:00,0.8048148148148148,0,bug;docs,https://github.com/scrapy/scrapy/issues/4496,2020-04-16 13:19:47+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4485,TWISTED_REACTOR setting not honored from Spider.custom_settings,2020-04-12 03:17:20+00:00,2022-01-06 06:31:59+00:00,634.1351736111111,15,bug;asyncio,https://github.com/scrapy/scrapy/issues/4485,2022-01-06 06:32:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4477,is_generator_with_return_value raises IndentationError with a flush left doc string,2020-04-08 02:04:08+00:00,2021-03-22 14:51:12+00:00,348.5326851851852,4,bug,https://github.com/scrapy/scrapy/issues/4477,2021-03-22 14:51:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4475,The documentation cannot be built with Sphinx 3,2020-04-06 00:29:27+00:00,2020-04-15 17:42:50+00:00,9.717627314814814,5,bug;docs;upstream issue,https://github.com/scrapy/scrapy/issues/4475,2020-04-15 17:42:50+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4408,follow_all fails with an empty list of URLs,2020-03-06 16:36:29+00:00,2020-03-12 13:44:49+00:00,5.880787037037037,0,bug,https://github.com/scrapy/scrapy/issues/4408,2020-03-12 13:44:50+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4393,scrapy parse emits ANSI color sequences in the Windows terminal,2020-03-02 10:45:39+00:00,2020-07-28 11:13:20+00:00,148.01922453703705,8,bug;Windows,https://github.com/scrapy/scrapy/issues/4393,2020-07-28 11:13:20+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4346,FilesDownloader with GCS downloading updtodate files again,2020-02-19 13:55:38+00:00,2020-05-07 09:06:12+00:00,77.79900462962964,10,bug,https://github.com/scrapy/scrapy/issues/4346,2020-05-07 09:06:12+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4332,ie. → i.e.,2020-02-14 21:34:24+00:00,2020-02-19 15:49:20+00:00,4.76037037037037,5,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4332,2020-02-19 15:49:20+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4308,"Mac OS X, OS X → macOS",2020-02-06 08:23:42+00:00,2020-02-28 19:42:08+00:00,22.47113425925926,2,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4308,2020-02-28 19:42:08+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4289,Fatal error launching scrapy>1.6.0 from Anaconda Prompt,2020-01-26 14:30:25+00:00,2020-04-09 19:45:16+00:00,74.21864583333333,9,bug;install,https://github.com/scrapy/scrapy/issues/4289,2020-04-09 19:45:17+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4285,"Fix ""Debugging memory leaks with Guppy"" section (docs)",2020-01-24 10:37:54+00:00,2020-04-03 02:27:47+00:00,69.6596412037037,6,bug;good first issue;docs,https://github.com/scrapy/scrapy/issues/4285,2020-04-03 02:27:47+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4277,Response.follow() method not consistent with Request.__init__(). Missing `flags`.,2020-01-17 13:28:19+00:00,2020-02-10 18:48:32+00:00,24.22237268518519,4,bug;good first issue;help wanted,https://github.com/scrapy/scrapy/issues/4277,2020-02-10 18:48:32+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4268,Random failures in CrawlTestCase.test_fixed_delay,2020-01-09 11:21:43+00:00,2020-02-28 12:17:03+00:00,50.03842592592593,15,bug;good first issue,https://github.com/scrapy/scrapy/issues/4268,2020-02-28 12:17:03+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4264,Document that Scrapy 1.7.0 breaks custom schedulers,2020-01-02 19:34:01+00:00,2020-02-06 21:21:34+00:00,35.0746875,2,bug;docs,https://github.com/scrapy/scrapy/issues/4264,2020-02-06 21:21:34+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4260,First Spider Middleware does not process exception for generator callback,2019-12-30 10:02:52+00:00,2020-02-07 18:40:51+00:00,39.35971064814815,4,bug,https://github.com/scrapy/scrapy/issues/4260,2020-02-07 18:40:51+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4229,mail attachs tcmime***,2019-12-13 12:39:22+00:00,2019-12-17 14:43:31+00:00,4.086215277777778,5,bug,https://github.com/scrapy/scrapy/issues/4229,2019-12-17 14:43:31+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4217,DOWNLOAD_FAIL_ON_DATALOSS logged for all requests,2019-12-05 19:38:32+00:00,2026-05-02 21:11:44+00:00,2340.0647222222224,4,bug,https://github.com/scrapy/scrapy/issues/4217,2026-05-02 21:11:44+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4175,Scrapy does not use a non-zero exit code when pipeline's open_spider throws the exception,2019-11-19 08:10:32+00:00,2020-02-25 19:46:06+00:00,98.4830324074074,4,bug,https://github.com/scrapy/scrapy/issues/4175,2020-02-25 19:46:06+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4145,only version 1.8.0   robots.txt forbidden,2019-11-12 01:11:25+00:00,2019-12-09 12:32:11+00:00,27.47275462962963,2,bug;upstream issue,https://github.com/scrapy/scrapy/issues/4145,2019-12-09 12:32:11+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4124,Fix wrong fact in JOBDIR documentation about requests needing to be pickle-serializable,2019-11-04 20:19:06+00:00,2019-11-08 17:49:34+00:00,3.896157407407408,0,bug;docs,https://github.com/scrapy/scrapy/issues/4124,2019-11-08 17:49:34+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4076,Docs: Broken link on developer-tools,2019-10-14 10:14:07+00:00,2019-10-15 18:49:51+00:00,1.358148148148148,1,bug;docs,https://github.com/scrapy/scrapy/issues/4076,2019-10-15 18:49:51+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4072,BOT_NAME and the user agent,2019-10-11 12:15:12+00:00,2019-10-16 12:15:00+00:00,4.999861111111112,1,bug;docs,https://github.com/scrapy/scrapy/issues/4072,2019-10-16 12:15:00+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4035,CLOSESPIDER_TIMEOUT Settings 36000 Invalid Settings 60 ok ?,2019-09-25 02:27:34+00:00,2019-10-30 09:14:16+00:00,35.28243055555556,7,bug;needs more info,https://github.com/scrapy/scrapy/issues/4035,2019-10-30 09:14:16+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4032,Error 302 redirection with headers location starts with 3 slash,2019-09-23 07:56:49+00:00,2019-10-30 08:09:13+00:00,37.00861111111112,8,bug,https://github.com/scrapy/scrapy/issues/4032,2019-10-30 08:09:13+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4027,Upgrading from 1.4 to 1.5 results in many 400 responses,2019-09-19 06:30:27+00:00,2020-04-23 12:19:46+00:00,217.2425810185185,3,bug,https://github.com/scrapy/scrapy/issues/4027,2020-04-23 12:19:46+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4014,Random(?) test_crawler.py failure on Travis,2019-09-13 14:49:40+00:00,2019-10-31 12:31:34+00:00,47.90409722222222,8,bug;CI,https://github.com/scrapy/scrapy/issues/4014,2019-10-31 12:31:34+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,4007,Exception when using DummyStatsCollector,2019-09-09 12:18:03+00:00,2019-10-02 07:06:23+00:00,22.783564814814813,5,bug;discuss,https://github.com/scrapy/scrapy/issues/4007,2019-10-02 07:06:23+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,3995,ImagesPipeline does not follow redirection,2019-08-31 05:39:56+00:00,2019-09-27 14:32:27+00:00,27.36980324074074,2,bug,https://github.com/scrapy/scrapy/issues/3995,2019-09-27 14:32:27+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,3985,Contracts can't be written for callbacks that receive cb_kwargs,2019-08-28 19:11:27+00:00,2019-09-07 23:23:16+00:00,10.174872685185186,2,bug,https://github.com/scrapy/scrapy/issues/3985,2019-09-07 23:23:16+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,3976,`ItemLoader` fields initialized from `item` are reprocessed,2019-08-26 12:18:42+00:00,2019-10-28 09:53:54+00:00,62.89944444444444,9,bug,https://github.com/scrapy/scrapy/issues/3976,2019-10-28 09:53:54+00:00,,,,,,,,False,manual_or_unknown
scrapy,scrapy,scrapy/scrapy,3953,OSError when downloading a very long url,2019-08-12 10:44:19+00:00,2019-09-16 12:04:07+00:00,35.055416666666666,9,bug;good first issue,https://github.com/scrapy/scrapy/issues/3953,2019-09-16 12:04:07+00:00,,,,,,,,False,manual_or_unknown
